,k,t,i,b,x,y,z,r,Volume
561,1,4,2,c,1800,1600,0,1,1440000000
562,1,4,4,c,1800,1600,1000,1,1440000000
563,1,4,2,c,1800,1600,2000,1,1440000000
564,1,4,6,d,5600,0,0,1,1400000000
565,1,4,7,d,5600,0,1000,1,1400000000
566,1,4,6,d,5600,0,2000,1,1400000000
567,1,4,2,c,3600,1600,0,1,1440000000
568,1,4,2,c,3600,1600,1000,1,1440000000
569,1,4,4,c,3600,1600,2000,1,1440000000
570,1,4,8,a,6600,0,0,1,1440000000
571,1,4,1,a,6600,0,750,1,1440000000
572,1,4,3,a,6600,0,1500,1,1440000000
573,1,4,1,a,6600,0,2250,1,1440000000
574,1,4,3,a,7800,0,0,1,1440000000
575,1,4,1,a,7800,0,750,1,1440000000
576,1,4,1,a,7800,0,1500,1,1440000000
577,1,4,3,a,7800,0,2250,1,1440000000
578,1,4,6,d,9000,0,0,1,1400000000
579,1,4,6,d,9000,0,1000,1,1400000000
580,1,4,7,d,9000,0,2000,1,1400000000
581,1,4,6,d,9000,1400,0,0,1400000000
582,1,4,6,d,9000,1400,1000,0,1400000000
583,1,4,7,d,9000,1400,2000,0,1400000000
584,1,4,5,b,10000,0,0,0,1200000000
585,1,4,5,b,10000,0,1000,0,1200000000
586,1,4,5,b,10000,0,2000,0,1200000000
587,1,4,8,a,10400,1200,0,0,1440000000
588,1,4,1,a,10400,1200,750,0,1440000000
589,1,4,3,a,10400,1200,1500,0,1440000000
590,1,4,1,a,10400,1200,2250,0,1440000000
591,1,4,1,a,12000,0,0,0,1440000000
592,1,4,3,a,12000,0,750,0,1440000000
593,1,4,1,a,12000,0,1500,0,1440000000
594,1,4,1,a,12000,0,2250,0,1440000000
595,1,4,3,a,12000,1200,0,0,1440000000
596,1,4,8,a,12000,1200,750,0,1440000000
597,1,4,1,a,12000,1200,1500,0,1440000000
598,1,4,3,a,12000,1200,2250,0,1440000000
599,1,4,5,b,11000,0,0,0,1200000000
600,1,4,5,b,11000,0,1000,0,1200000000
601,1,4,5,b,11000,0,2000,0,1200000000
602,1,4,2,c,5400,1600,0,1,1440000000
603,1,4,2,c,5400,1600,1000,1,1440000000
604,1,4,4,c,5400,1600,2000,1,1440000000
605,1,4,2,c,7200,1600,0,1,1440000000
606,1,4,2,c,7200,1600,1000,1,1440000000
607,1,4,2,c,7200,1600,2000,1,1440000000
608,0,5,8,a,0,0,0,1,1440000000
609,0,5,3,a,0,0,750,1,1440000000
610,0,5,1,a,0,0,1500,1,1440000000
611,0,5,10,a,0,0,2250,1,1440000000
612,0,5,8,a,1200,0,0,1,1440000000
613,0,5,3,a,1200,0,750,1,1440000000
614,0,5,8,a,1200,0,1500,1,1440000000
615,0,5,3,a,1200,0,2250,1,1440000000
616,0,5,1,a,2400,0,0,1,1440000000
617,0,5,8,a,2400,0,750,1,1440000000
618,0,5,3,a,2400,0,1500,1,1440000000
619,0,5,8,a,2400,0,2250,1,1440000000
620,0,5,7,d,3600,0,0,1,1400000000
621,0,5,6,d,3600,0,1000,1,1400000000
622,0,5,7,d,3600,0,2000,1,1400000000
623,0,5,6,d,3600,1400,0,0,1400000000
624,0,5,6,d,3600,1400,1000,0,1400000000
625,0,5,7,d,3600,1400,2000,0,1400000000
626,0,5,4,c,0,1600,0,1,1440000000
627,0,5,9,c,0,1600,1000,1,1440000000
628,0,5,4,c,0,1600,2000,1,1440000000
629,0,5,9,c,1800,1600,0,1,1440000000
630,0,5,2,c,1800,1600,1000,1,1440000000
631,0,5,4,c,1800,1600,2000,1,1440000000
632,0,5,6,d,4600,0,0,1,1400000000
633,0,5,6,d,4600,0,1000,1,1400000000
634,0,5,6,d,4600,0,2000,1,1400000000
635,0,5,3,a,5600,0,0,1,1440000000
636,0,5,1,a,5600,0,750,1,1440000000
637,0,5,8,a,5600,0,1500,1,1440000000
638,0,5,3,a,5600,0,2250,1,1440000000
639,0,5,4,c,5000,1600,0,1,1440000000
640,0,5,2,c,5000,1600,1000,1,1440000000
641,0,5,4,c,5000,1600,2000,1,1440000000
642,0,5,8,a,6800,0,0,1,1440000000
643,0,5,3,a,6800,0,750,1,1440000000
644,0,5,1,a,6800,0,1500,1,1440000000
645,0,5,3,a,6800,0,2250,1,1440000000
646,0,5,3,a,8000,0,0,1,1440000000
647,0,5,1,a,8000,0,750,1,1440000000
648,0,5,3,a,8000,0,1500,1,1440000000
649,0,5,3,a,8000,0,2250,1,1440000000
650,0,5,1,a,9200,0,0,1,1440000000
651,0,5,3,a,9200,0,750,1,1440000000
652,0,5,3,a,9200,0,1500,1,1440000000
653,0,5,1,a,9200,0,2250,1,1440000000
654,0,5,5,b,10400,0,0,0,1200000000
655,0,5,5,b,10400,0,1000,0,1200000000
656,0,5,5,b,10400,0,2000,0,1200000000
657,0,5,6,d,10400,1200,0,0,1400000000
658,0,5,6,d,10400,1200,1000,0,1400000000
659,0,5,6,d,10400,1200,2000,0,1400000000
660,0,5,4,c,11800,0,0,1,1440000000
661,0,5,2,c,11800,0,1000,1,1440000000
662,0,5,4,c,11800,0,2000,1,1440000000
663,0,5,4,c,11800,800,0,1,1440000000
664,0,5,2,c,11800,800,1000,1,1440000000
665,0,5,4,c,11800,800,2000,1,1440000000
666,0,5,4,c,11800,1600,0,1,1440000000
667,0,5,2,c,11800,1600,1000,1,1440000000
668,0,5,4,c,11800,1600,2000,1,1440000000
669,0,5,4,c,6800,1600,0,1,1440000000
670,0,5,2,c,6800,1600,1000,1,1440000000
671,0,5,4,c,6800,1600,2000,1,1440000000
672,0,5,4,c,8600,1600,0,1,1440000000
673,0,5,2,c,8600,1600,1000,1,1440000000
674,0,5,2,c,8600,1600,2000,1,1440000000
675,1,5,2,c,0,0,0,0,1440000000
676,1,5,2,c,0,0,1000,0,1440000000
677,1,5,2,c,0,0,2000,0,1440000000
678,1,5,6,d,800,0,0,1,1400000000
679,1,5,6,d,800,0,1000,1,1400000000
680,1,5,6,d,800,0,2000,1,1400000000
681,1,5,5,b,800,1400,0,1,1200000000
682,1,5,5,b,800,1400,1000,1,1200000000
683,1,5,5,b,800,1400,2000,1,1200000000
684,1,5,6,d,1800,0,0,1,1400000000
685,1,5,6,d,1800,0,1000,1,1400000000
686,1,5,6,d,1800,0,2000,1,1400000000
687,1,5,3,a,2800,0,0,1,1440000000
688,1,5,3,a,2800,0,750,1,1440000000
689,1,5,1,a,2800,0,1500,1,1440000000
690,1,5,3,a,2800,0,2250,1,1440000000
691,1,5,2,c,2000,1600,0,1,1440000000
692,1,5,2,c,2000,1600,1000,1,1440000000
693,1,5,4,c,2000,1600,2000,1,1440000000
694,1,5,1,a,4000,0,0,1,1440000000
695,1,5,3,a,4000,0,750,1,1440000000
696,1,5,1,a,4000,0,1500,1,1440000000
697,1,5,3,a,4000,0,2250,1,1440000000
698,1,5,8,a,5200,0,0,1,1440000000
699,1,5,1,a,5200,0,750,1,1440000000
700,1,5,1,a,5200,0,1500,1,1440000000
701,1,5,3,a,5200,0,2250,1,1440000000
702,1,5,1,a,6400,0,0,1,1440000000
703,1,5,10,a,6400,0,750,1,1440000000
704,1,5,3,a,6400,0,1500,1,1440000000
705,1,5,1,a,6400,0,2250,1,1440000000
706,1,5,7,d,7600,0,0,1,1400000000
707,1,5,6,d,7600,0,1000,1,1400000000
708,1,5,6,d,7600,0,2000,1,1400000000
709,1,5,1,a,8600,0,0,1,1440000000
710,1,5,8,a,8600,0,750,1,1440000000
711,1,5,3,a,8600,0,1500,1,1440000000
712,1,5,1,a,8600,0,2250,1,1440000000
713,1,5,2,c,3800,1600,0,1,1440000000
714,1,5,2,c,3800,1600,1000,1,1440000000
715,1,5,9,c,3800,1600,2000,1,1440000000
716,1,5,4,c,5600,1600,0,1,1440000000
717,1,5,2,c,5600,1600,1000,1,1440000000
718,1,5,2,c,5600,1600,2000,1,1440000000
719,1,5,1,a,9800,0,0,1,1440000000
720,1,5,3,a,9800,0,750,1,1440000000
721,1,5,1,a,9800,0,1500,1,1440000000
722,1,5,3,a,9800,0,2250,1,1440000000
723,1,5,5,b,11000,0,0,0,1200000000
724,1,5,5,b,11000,0,1000,0,1200000000
725,1,5,5,b,11000,0,2000,0,1200000000
726,1,5,1,a,12000,0,0,0,1440000000
727,1,5,8,a,12000,0,750,0,1440000000
728,1,5,1,a,12000,0,1500,0,1440000000
729,1,5,3,a,12000,0,2250,0,1440000000
730,1,5,1,a,11000,1200,0,0,1440000000
731,1,5,3,a,11000,1200,750,0,1440000000
732,1,5,1,a,11000,1200,1500,0,1440000000
733,1,5,1,a,11000,1200,2250,0,1440000000
734,1,5,2,c,7400,1600,0,1,1440000000
735,1,5,4,c,7400,1600,1000,1,1440000000
736,1,5,2,c,7400,1600,2000,1,1440000000
737,1,5,2,c,9200,1600,0,1,1440000000
738,1,5,4,c,9200,1600,1000,1,1440000000
739,1,5,2,c,9200,1600,2000,1,1440000000
740,1,5,5,b,12600,1200,0,0,1200000000
741,1,5,5,b,12600,1200,1000,0,1200000000
742,1,5,5,b,12600,1200,2000,0,1200000000
743,0,6,3,a,0,0,0,1,1440000000
744,0,6,8,a,0,0,750,1,1440000000
745,0,6,10,a,0,0,1500,1,1440000000
746,0,6,1,a,0,0,2250,1,1440000000
747,0,6,3,a,1200,0,0,1,1440000000
748,0,6,8,a,1200,0,750,1,1440000000
749,0,6,3,a,1200,0,1500,1,1440000000
750,0,6,8,a,1200,0,2250,1,1440000000
751,0,6,1,a,2400,0,0,1,1440000000
752,0,6,8,a,2400,0,750,1,1440000000
753,0,6,3,a,2400,0,1500,1,1440000000
754,0,6,8,a,2400,0,2250,1,1440000000
755,0,6,3,a,3600,0,0,1,1440000000
756,0,6,1,a,3600,0,750,1,1440000000
757,0,6,8,a,3600,0,1500,1,1440000000
758,0,6,3,a,3600,0,2250,1,1440000000
759,0,6,8,a,4800,0,0,1,1440000000
760,0,6,3,a,4800,0,750,1,1440000000
761,0,6,1,a,4800,0,1500,1,1440000000
762,0,6,3,a,4800,0,2250,1,1440000000
763,0,6,3,a,6000,0,0,1,1440000000
764,0,6,1,a,6000,0,750,1,1440000000
765,0,6,3,a,6000,0,1500,1,1440000000
766,0,6,3,a,6000,0,2250,1,1440000000
767,0,6,9,c,0,1600,0,1,1440000000
768,0,6,4,c,0,1600,1000,1,1440000000
769,0,6,9,c,0,1600,2000,1,1440000000
770,0,6,7,d,7200,0,0,1,1400000000
771,0,6,6,d,7200,0,1000,1,1400000000
772,0,6,6,d,7200,0,2000,1,1400000000
773,0,6,2,c,1800,1600,0,1,1440000000
774,0,6,4,c,1800,1600,1000,1,1440000000
775,0,6,4,c,1800,1600,2000,1,1440000000
776,0,6,5,b,7200,1400,0,1,1200000000
777,0,6,5,b,7200,1400,1000,1,1200000000
778,0,6,5,b,7200,1400,2000,1,1200000000
779,0,6,2,c,3600,1600,0,1,1440000000
780,0,6,4,c,3600,1600,1000,1,1440000000
781,0,6,4,c,3600,1600,2000,1,1440000000
782,0,6,2,c,5400,1600,0,1,1440000000
783,0,6,4,c,5400,1600,1000,1,1440000000
784,0,6,4,c,5400,1600,2000,1,1440000000
785,0,6,7,d,8200,0,0,1,1400000000
786,0,6,6,d,8200,0,1000,1,1400000000
787,0,6,7,d,8200,0,2000,1,1400000000
788,0,6,2,c,8400,1400,0,1,1440000000
789,0,6,4,c,8400,1400,1000,1,1440000000
790,0,6,4,c,8400,1400,2000,1,1440000000
791,0,6,6,d,9200,0,0,1,1400000000
792,0,6,7,d,9200,0,1000,1,1400000000
793,0,6,6,d,9200,0,2000,1,1400000000
794,0,6,6,d,10200,0,0,1,1400000000
795,0,6,7,d,10200,0,1000,1,1400000000
796,0,6,6,d,10200,0,2000,1,1400000000
797,0,6,7,d,10200,1400,0,0,1400000000
798,0,6,6,d,10200,1400,1000,0,1400000000
799,0,6,6,d,10200,1400,2000,0,1400000000
800,0,6,6,d,11200,0,0,1,1400000000
801,0,6,6,d,11200,0,1000,1,1400000000
802,0,6,6,d,11200,0,2000,1,1400000000
803,0,6,1,a,12200,0,0,1,1440000000
804,0,6,3,a,12200,0,750,1,1440000000
805,0,6,3,a,12200,0,1500,1,1440000000
806,0,6,3,a,12200,0,2250,1,1440000000
807,0,6,2,c,11600,1600,0,1,1440000000
808,0,6,4,c,11600,1600,1000,1,1440000000
809,0,6,4,c,11600,1600,2000,1,1440000000
810,1,6,3,a,0,0,0,0,1440000000
811,1,6,3,a,0,0,750,0,1440000000
812,1,6,1,a,0,0,1500,0,1440000000
813,1,6,3,a,0,0,2250,0,1440000000
814,1,6,2,c,1600,0,0,1,1440000000
815,1,6,4,c,1600,0,1000,1,1440000000
816,1,6,4,c,1600,0,2000,1,1440000000
817,1,6,6,d,3400,0,0,0,1400000000
818,1,6,6,d,3400,0,1000,0,1400000000
819,1,6,6,d,3400,0,2000,0,1400000000
820,1,6,2,c,4800,0,0,1,1440000000
821,1,6,2,c,4800,0,1000,1,1440000000
822,1,6,2,c,4800,0,2000,1,1440000000
823,1,6,5,b,6600,0,0,1,1200000000
824,1,6,5,b,6600,0,1000,1,1200000000
825,1,6,5,b,6600,0,2000,1,1200000000
826,1,6,6,d,7800,0,0,0,1400000000
827,1,6,6,d,7800,0,1000,0,1400000000
828,1,6,6,d,7800,0,2000,0,1400000000
829,1,6,2,c,9200,0,0,1,1440000000
830,1,6,2,c,9200,0,1000,1,1440000000
831,1,6,2,c,9200,0,2000,1,1440000000
832,1,6,1,a,11000,0,0,0,1440000000
833,1,6,1,a,11000,0,750,0,1440000000
834,1,6,3,a,11000,0,1500,0,1440000000
835,1,6,8,a,11000,0,2250,0,1440000000
836,1,6,2,c,9200,800,0,1,1440000000
837,1,6,4,c,9200,800,1000,1,1440000000
838,1,6,2,c,9200,800,2000,1,1440000000
839,1,6,2,c,4800,800,0,1,1440000000
840,1,6,4,c,4800,800,1000,1,1440000000
841,1,6,2,c,4800,800,2000,1,1440000000
842,1,6,5,b,12600,0,0,0,1200000000
843,1,6,5,b,12600,0,1000,0,1200000000
844,1,6,5,b,12600,0,2000,0,1200000000
845,1,6,2,c,1600,800,0,1,1440000000
846,1,6,2,c,1600,800,1000,1,1440000000
847,1,6,4,c,1600,800,2000,1,1440000000
848,1,6,1,a,6600,1000,0,0,1440000000
849,1,6,1,a,6600,1000,750,0,1440000000
850,1,6,3,a,6600,1000,1500,0,1440000000
851,1,6,1,a,6600,1000,2250,0,1440000000
852,1,6,6,d,3400,1000,0,0,1400000000
853,1,6,7,d,3400,1000,1000,0,1400000000
854,1,6,6,d,3400,1000,2000,0,1400000000
855,1,6,3,a,0,1200,0,0,1440000000
856,1,6,1,a,0,1200,750,0,1440000000
857,1,6,8,a,0,1200,1500,0,1440000000
858,1,6,1,a,0,1200,2250,0,1440000000
859,1,6,3,a,11000,1200,0,0,1440000000
860,1,6,10,a,11000,1200,750,0,1440000000
861,1,6,1,a,11000,1200,1500,0,1440000000
862,1,6,3,a,11000,1200,2250,0,1440000000
863,1,6,6,d,8200,1000,0,1,1400000000
864,1,6,7,d,8200,1000,1000,1,1400000000
865,1,6,6,d,8200,1000,2000,1,1400000000
866,1,6,2,c,1600,1600,0,1,1440000000
867,1,6,2,c,1600,1600,1000,1,1440000000
868,1,6,4,c,1600,1600,2000,1,1440000000
869,1,6,5,b,12600,1200,0,0,1200000000
870,1,6,5,b,12600,1200,1000,0,1200000000
871,1,6,5,b,12600,1200,2000,0,1200000000
872,1,6,2,c,4800,1600,0,1,1440000000
873,1,6,2,c,4800,1600,1000,1,1440000000
874,1,6,2,c,4800,1600,2000,1,1440000000
875,1,6,4,c,9200,1600,0,1,1440000000
876,1,6,2,c,9200,1600,1000,1,1440000000
877,1,6,2,c,9200,1600,2000,1,1440000000
878,0,7,8,a,0,0,0,1,1440000000
879,0,7,3,a,0,0,750,1,1440000000
880,0,7,10,a,0,0,1500,1,1440000000
881,0,7,1,a,0,0,2250,1,1440000000
882,0,7,4,c,0,1600,0,1,1440000000
883,0,7,9,c,0,1600,1000,1,1440000000
884,0,7,2,c,0,1600,2000,1,1440000000
885,0,7,8,a,1200,0,0,1,1440000000
886,0,7,3,a,1200,0,750,1,1440000000
887,0,7,8,a,1200,0,1500,1,1440000000
888,0,7,3,a,1200,0,2250,1,1440000000
889,0,7,1,a,2400,0,0,1,1440000000
890,0,7,8,a,2400,0,750,1,1440000000
891,0,7,3,a,2400,0,1500,1,1440000000
892,0,7,8,a,2400,0,2250,1,1440000000
893,0,7,3,a,3600,0,0,1,1440000000
894,0,7,1,a,3600,0,750,1,1440000000
895,0,7,8,a,3600,0,1500,1,1440000000
896,0,7,3,a,3600,0,2250,1,1440000000
897,0,7,4,c,1800,1600,0,1,1440000000
898,0,7,9,c,1800,1600,1000,1,1440000000
899,0,7,4,c,1800,1600,2000,1,1440000000
900,0,7,8,a,4800,0,0,1,1440000000
901,0,7,3,a,4800,0,750,1,1440000000
902,0,7,1,a,4800,0,1500,1,1440000000
903,0,7,8,a,4800,0,2250,1,1440000000
904,0,7,6,d,6000,0,0,1,1400000000
905,0,7,7,d,6000,0,1000,1,1400000000
906,0,7,6,d,6000,0,2000,1,1400000000
907,0,7,3,a,7000,0,0,1,1440000000
908,0,7,3,a,7000,0,750,1,1440000000
909,0,7,1,a,7000,0,1500,1,1440000000
910,0,7,3,a,7000,0,2250,1,1440000000
911,0,7,2,c,3600,1600,0,1,1440000000
912,0,7,4,c,3600,1600,1000,1,1440000000
913,0,7,4,c,3600,1600,2000,1,1440000000
914,0,7,3,a,8200,0,0,1,1440000000
915,0,7,1,a,8200,0,750,1,1440000000
916,0,7,3,a,8200,0,1500,1,1440000000
917,0,7,3,a,8200,0,2250,1,1440000000
918,0,7,7,d,9400,0,0,1,1400000000
919,0,7,6,d,9400,0,1000,1,1400000000
920,0,7,7,d,9400,0,2000,1,1400000000
921,0,7,5,b,9400,1400,0,1,1200000000
922,0,7,5,b,9400,1400,1000,1,1200000000
923,0,7,5,b,9400,1400,2000,1,1200000000
924,0,7,1,a,10400,0,0,0,1440000000
925,0,7,3,a,10400,0,750,0,1440000000
926,0,7,3,a,10400,0,1500,0,1440000000
927,0,7,1,a,10400,0,2250,0,1440000000
928,0,7,2,c,5400,1600,0,1,1440000000
929,0,7,4,c,5400,1600,1000,1,1440000000
930,0,7,4,c,5400,1600,2000,1,1440000000
931,0,7,3,a,12000,0,0,0,1440000000
932,0,7,3,a,12000,0,750,0,1440000000
933,0,7,1,a,12000,0,1500,0,1440000000
934,0,7,3,a,12000,0,2250,0,1440000000
935,0,7,6,d,10600,1200,0,0,1400000000
936,0,7,6,d,10600,1200,1000,0,1400000000
937,0,7,7,d,10600,1200,2000,0,1400000000
938,0,7,1,a,12000,1200,0,0,1440000000
939,0,7,1,a,12000,1200,750,0,1440000000
940,0,7,1,a,12000,1200,1500,0,1440000000
941,0,7,1,a,12000,1200,2250,0,1440000000
942,0,7,2,c,7200,1600,0,1,1440000000
943,0,7,4,c,7200,1600,1000,1,1440000000
944,0,7,4,c,7200,1600,2000,1,1440000000
945,1,7,2,c,0,0,0,0,1440000000
946,1,7,4,c,0,0,1000,0,1440000000
947,1,7,4,c,0,0,2000,0,1440000000
948,1,7,6,d,800,0,0,1,1400000000
949,1,7,6,d,800,0,1000,1,1400000000
950,1,7,6,d,800,0,2000,1,1400000000
951,1,7,2,c,800,1400,0,1,1440000000
952,1,7,2,c,800,1400,1000,1,1440000000
953,1,7,2,c,800,1400,2000,1,1440000000
954,1,7,6,d,1800,0,0,1,1400000000
955,1,7,6,d,1800,0,1000,1,1400000000
956,1,7,6,d,1800,0,2000,1,1400000000
957,1,7,5,b,2600,1400,0,1,1200000000
958,1,7,5,b,2600,1400,1000,1,1200000000
959,1,7,5,b,2600,1400,2000,1,1200000000
960,1,7,6,d,2800,0,0,1,1400000000
961,1,7,6,d,2800,0,1000,1,1400000000
962,1,7,6,d,2800,0,2000,1,1400000000
963,1,7,3,a,3800,0,0,1,1440000000
964,1,7,1,a,3800,0,750,1,1440000000
965,1,7,1,a,3800,0,1500,1,1440000000
966,1,7,3,a,3800,0,2250,1,1440000000
967,1,7,1,a,5000,0,0,1,1440000000
968,1,7,8,a,5000,0,750,1,1440000000
969,1,7,1,a,5000,0,1500,1,1440000000
970,1,7,3,a,5000,0,2250,1,1440000000
971,1,7,1,a,6200,0,0,1,1440000000
972,1,7,3,a,6200,0,750,1,1440000000
973,1,7,1,a,6200,0,1500,1,1440000000
974,1,7,1,a,6200,0,2250,1,1440000000
975,1,7,10,a,7400,0,0,1,1440000000
976,1,7,3,a,7400,0,750,1,1440000000
977,1,7,8,a,7400,0,1500,1,1440000000
978,1,7,1,a,7400,0,2250,1,1440000000
979,1,7,2,c,3800,1600,0,1,1440000000
980,1,7,4,c,3800,1600,1000,1,1440000000
981,1,7,2,c,3800,1600,2000,1,1440000000
982,1,7,2,c,5600,1600,0,1,1440000000
983,1,7,2,c,5600,1600,1000,1,1440000000
984,1,7,4,c,5600,1600,2000,1,1440000000
985,1,7,2,c,7400,1600,0,1,1440000000
986,1,7,2,c,7400,1600,1000,1,1440000000
987,1,7,4,c,7400,1600,2000,1,1440000000
988,1,7,3,a,8600,0,0,1,1440000000
989,1,7,1,a,8600,0,750,1,1440000000
990,1,7,1,a,8600,0,1500,1,1440000000
991,1,7,3,a,8600,0,2250,1,1440000000
992,1,7,1,a,9800,0,0,1,1440000000
993,1,7,1,a,9800,0,750,1,1440000000
994,1,7,3,a,9800,0,1500,1,1440000000
995,1,7,8,a,9800,0,2250,1,1440000000
996,1,7,6,d,11000,0,0,1,1400000000
997,1,7,7,d,11000,0,1000,1,1400000000
998,1,7,6,d,11000,0,2000,1,1400000000
999,1,7,5,b,11000,1400,0,1,1200000000
1000,1,7,5,b,11000,1400,1000,1,1200000000
1001,1,7,5,b,11000,1400,2000,1,1200000000
1002,1,7,1,a,12000,0,0,0,1440000000
1003,1,7,3,a,12000,0,750,0,1440000000
1004,1,7,1,a,12000,0,1500,0,1440000000
1005,1,7,1,a,12000,0,2250,0,1440000000
1006,1,7,6,d,12200,1200,0,0,1400000000
1007,1,7,7,d,12200,1200,1000,0,1400000000
1008,1,7,6,d,12200,1200,2000,0,1400000000
1009,1,7,2,c,9200,1600,0,1,1440000000
1010,1,7,2,c,9200,1600,1000,1,1440000000
1011,1,7,4,c,9200,1600,2000,1,1440000000
1012,0,8,8,a,0,0,0,1,1440000000
1013,0,8,10,a,0,0,750,1,1440000000
1014,0,8,3,a,0,0,1500,1,1440000000
1015,0,8,1,a,0,0,2250,1,1440000000
1016,0,8,8,a,1200,0,0,1,1440000000
1017,0,8,3,a,1200,0,750,1,1440000000
1018,0,8,8,a,1200,0,1500,1,1440000000
1019,0,8,3,a,1200,0,2250,1,1440000000
1020,0,8,1,a,2400,0,0,1,1440000000
1021,0,8,8,a,2400,0,750,1,1440000000
1022,0,8,3,a,2400,0,1500,1,1440000000
1023,0,8,8,a,2400,0,2250,1,1440000000
1024,0,8,3,a,3600,0,0,1,1440000000
1025,0,8,1,a,3600,0,750,1,1440000000
1026,0,8,8,a,3600,0,1500,1,1440000000
1027,0,8,3,a,3600,0,2250,1,1440000000
1028,0,8,7,d,4800,0,0,1,1400000000
1029,0,8,6,d,4800,0,1000,1,1400000000
1030,0,8,7,d,4800,0,2000,1,1400000000
1031,0,8,4,c,0,1600,0,1,1440000000
1032,0,8,2,c,0,1600,1000,1,1440000000
1033,0,8,9,c,0,1600,2000,1,1440000000
1034,0,8,8,a,5800,0,0,1,1440000000
1035,0,8,3,a,5800,0,750,1,1440000000
1036,0,8,1,a,5800,0,1500,1,1440000000
1037,0,8,3,a,5800,0,2250,1,1440000000
1038,0,8,6,d,7000,0,0,1,1400000000
1039,0,8,7,d,7000,0,1000,1,1400000000
1040,0,8,6,d,7000,0,2000,1,1400000000
1041,0,8,4,c,1800,1600,0,1,1440000000
1042,0,8,9,c,1800,1600,1000,1,1440000000
1043,0,8,4,c,1800,1600,2000,1,1440000000
1044,0,8,3,a,8000,0,0,1,1440000000
1045,0,8,1,a,8000,0,750,1,1440000000
1046,0,8,3,a,8000,0,1500,1,1440000000
1047,0,8,3,a,8000,0,2250,1,1440000000
1048,0,8,2,c,3600,1600,0,1,1440000000
1049,0,8,4,c,3600,1600,1000,1,1440000000
1050,0,8,4,c,3600,1600,2000,1,1440000000
1051,0,8,6,d,9200,0,0,1,1400000000
1052,0,8,7,d,9200,0,1000,1,1400000000
1053,0,8,6,d,9200,0,2000,1,1400000000
1054,0,8,5,b,9200,1400,0,1,1200000000
1055,0,8,5,b,9200,1400,1000,1,1200000000
1056,0,8,5,b,9200,1400,2000,1,1200000000
1057,0,8,1,a,10200,0,0,0,1440000000
1058,0,8,3,a,10200,0,750,0,1440000000
1059,0,8,3,a,10200,0,1500,0,1440000000
1060,0,8,3,a,10200,0,2250,0,1440000000
1061,0,8,2,c,11800,0,0,1,1440000000
1062,0,8,4,c,11800,0,1000,1,1440000000
1063,0,8,4,c,11800,0,2000,1,1440000000
1064,0,8,2,c,11800,800,0,1,1440000000
1065,0,8,4,c,11800,800,1000,1,1440000000
1066,0,8,4,c,11800,800,2000,1,1440000000
1067,0,8,5,b,10400,1200,0,0,1200000000
1068,0,8,5,b,10400,1200,1000,0,1200000000
1069,0,8,5,b,10400,1200,2000,0,1200000000
1070,0,8,2,c,11400,1600,0,1,1440000000
1071,0,8,4,c,11400,1600,1000,1,1440000000
1072,0,8,4,c,11400,1600,2000,1,1440000000
1073,0,8,2,c,5400,1600,0,1,1440000000
1074,0,8,4,c,5400,1600,1000,1,1440000000
1075,0,8,4,c,5400,1600,2000,1,1440000000
1076,0,8,2,c,7200,1600,0,1,1440000000
1077,0,8,2,c,7200,1600,1000,1,1440000000
1078,0,8,2,c,7200,1600,2000,1,1440000000
1079,1,8,3,a,0,0,0,1,1440000000
1080,1,8,3,a,0,0,750,1,1440000000
1081,1,8,1,a,0,0,1500,1,1440000000
1082,1,8,3,a,0,0,2250,1,1440000000
1083,1,8,7,d,1200,0,0,1,1400000000
1084,1,8,6,d,1200,0,1000,1,1400000000
1085,1,8,6,d,1200,0,2000,1,1400000000
1086,1,8,2,c,0,1600,0,1,1440000000
1087,1,8,2,c,0,1600,1000,1,1440000000
1088,1,8,2,c,0,1600,2000,1,1440000000
1089,1,8,6,d,1800,1400,0,0,1400000000
1090,1,8,6,d,1800,1400,1000,0,1400000000
1091,1,8,6,d,1800,1400,2000,0,1400000000
1092,1,8,6,d,2200,0,0,1,1400000000
1093,1,8,6,d,2200,0,1000,1,1400000000
1094,1,8,6,d,2200,0,2000,1,1400000000
1095,1,8,5,b,3200,0,0,0,1200000000
1096,1,8,5,b,3200,0,1000,0,1200000000
1097,1,8,5,b,3200,0,2000,0,1200000000
1098,1,8,6,d,3200,1200,0,0,1400000000
1099,1,8,6,d,3200,1200,1000,0,1400000000
1100,1,8,6,d,3200,1200,2000,0,1400000000
1101,1,8,6,d,4200,0,0,0,1400000000
1102,1,8,6,d,4200,0,1000,0,1400000000
1103,1,8,6,d,4200,0,2000,0,1400000000
1104,1,8,7,d,4600,1000,0,1,1400000000
1105,1,8,6,d,4600,1000,1000,1,1400000000
1106,1,8,6,d,4600,1000,2000,1,1400000000
1107,1,8,1,a,5600,0,0,1,1440000000
1108,1,8,3,a,5600,0,750,1,1440000000
1109,1,8,8,a,5600,0,1500,1,1440000000
1110,1,8,1,a,5600,0,2250,1,1440000000
1111,1,8,1,a,6800,0,0,1,1440000000
1112,1,8,3,a,6800,0,750,1,1440000000
1113,1,8,1,a,6800,0,1500,1,1440000000
1114,1,8,3,a,6800,0,2250,1,1440000000
1115,1,8,1,a,8000,0,0,1,1440000000
1116,1,8,1,a,8000,0,750,1,1440000000
1117,1,8,8,a,8000,0,1500,1,1440000000
